iso_year,iso_week,week_start,district,cases
2025,27,2025-06-30,Polonnaruwa,10
2025,27,2025-06-30,Badulla,17
2025,27,2025-06-30,Monaragala,27
2025,27,2025-06-30,Ratnapura,120
2025,27,2025-06-30,Kegalle,35
2025,28,2025-07-07,Colombo,285
2025,28,2025-07-07,Gampaha,181
2025,28,2025-07-07,Kalutara,57
2025,28,2025-07-07,Kandy,174
2025,28,2025-07-07,Matale,14
2025,28,2025-07-07,Nuwara Eliya,8
2025,28,2025-07-07,Galle,47
2025,28,2025-07-07,Matara,39
2025,28,2025-07-07,Hambantota,24
2025,28,2025-07-07,Jaffna,17
2025,28,2025-07-07,Kilinochchi,2
2025,28,2025-07-07,Mannar,2
2025,28,2025-07-07,Vavuniya,3
2025,28,2025-07-07,Mullaitivu,2
2025,28,2025-07-07,Batticaloa,20
2025,28,2025-07-07,Ampara,22
2025,28,2025-07-07,Trincomalee,8
2025,28,2025-07-07,Kurunegala,51
2025,28,2025-07-07,Puttalam,12
2025,28,2025-07-07,Anuradhapura,8
2025,28,2025-07-07,Polonnaruwa,14
2025,28,2025-07-07,Badulla,17
2025,28,2025-07-07,Monaragala,12
2025,28,2025-07-07,Ratnapura,104
2025,28,2025-07-07,Kegalle,39
2025,29,2025-07-14,Colombo,222
2025,29,2025-07-14,Gampaha,154
2025,29,2025-07-14,Kalutara,66
2025,29,2025-07-14,Kandy,141
2025,29,2025-07-14,Matale,12
2025,29,2025-07-14,Nuwara Eliya,10
2025,29,2025-07-14,Galle,56
2025,29,2025-07-14,Matara,28
2025,29,2025-07-14,Hambantota,31
2025,29,2025-07-14,Jaffna,26
2025,29,2025-07-14,Kilinochchi,0
2025,29,2025-07-14,Mannar,1
2025,29,2025-07-14,Vavuniya,2
2025,29,2025-07-14,Mullaitivu,0
2025,29,2025-07-14,Batticaloa,13
2025,29,2025-07-14,Ampara,16
2025,29,2025-07-14,Trincomalee,11
2025,29,2025-07-14,Kurunegala,50
2025,29,2025-07-14,Puttalam,7
2025,29,2025-07-14,Anuradhapura,8
2025,29,2025-07-14,Polonnaruwa,11
2025,29,2025-07-14,Badulla,16
2025,29,2025-07-14,Monaragala,13
2025,29,2025-07-14,Ratnapura,97
2025,29,2025-07-14,Kegalle,30
2025,30,2025-07-21,Colombo,226
2025,30,2025-07-21,Gampaha,193
2025,30,2025-07-21,Kalutara,80
2025,30,2025-07-21,Kandy,184
2025,30,2025-07-21,Matale,19
2025,30,2025-07-21,Nuwara Eliya,24
2025,30,2025-07-21,Galle,43
2025,30,2025-07-21,Matara,41
2025,30,2025-07-21,Hambantota,46
2025,30,2025-07-21,Jaffna,31
2025,30,2025-07-21,Kilinochchi,3
2025,30,2025-07-21,Mannar,2
2025,30,2025-07-21,Vavuniya,3
2025,30,2025-07-21,Mullaitivu,0
2025,30,2025-07-21,Batticaloa,19
2025,30,2025-07-21,Ampara,17
2025,30,2025-07-21,Trincomalee,11
2025,30,2025-07-21,Kurunegala,49
2025,30,2025-07-21,Puttalam,12
2025,30,2025-07-21,Anuradhapura,12
2025,30,2025-07-21,Polonnaruwa,14
2025,30,2025-07-21,Badulla,37
2025,30,2025-07-21,Monaragala,19
2025,30,2025-07-21,Ratnapura,93
2025,30,2025-07-21,Kegalle,41
2025,31,2025-07-28,Colombo,237
2025,31,2025-07-28,Gampaha,175
2025,31,2025-07-28,Kalutara,53
2025,31,2025-07-28,Kandy,168
2025,31,2025-07-28,Matale,27
2025,31,2025-07-28,Nuwara Eliya,18
2025,31,2025-07-28,Galle,66
2025,31,2025-07-28,Matara,42
2025,31,2025-07-28,Hambantota,31
2025,31,2025-07-28,Jaffna,19
2025,31,2025-07-28,Kilinochchi,1
2025,31,2025-07-28,Mannar,4
2025,31,2025-07-28,Vavuniya,0
2025,31,2025-07-28,Mullaitivu,0
2025,31,2025-07-28,Batticaloa,6
2025,31,2025-07-28,Ampara,8
2025,31,2025-07-28,Trincomalee,7
2025,31,2025-07-28,Kurunegala,84
2025,31,2025-07-28,Puttalam,12
2025,31,2025-07-28,Anuradhapura,11
2025,31,2025-07-28,Polonnaruwa,15
2025,31,2025-07-28,Badulla,20
2025,31,2025-07-28,Monaragala,17
2025,31,2025-07-28,Ratnapura,99
2025,31,2025-07-28,Kegalle,33
2025,32,2025-08-04,Colombo,246
2025,32,2025-08-04,Gampaha,148
2025,32,2025-08-04,Kalutara,30
2025,32,2025-08-04,Kandy,107
2025,32,2025-08-04,Matale,19
2025,32,2025-08-04,Nuwara Eliya,9
2025,32,2025-08-04,Galle,44
2025,32,2025-08-04,Matara,30
2025,32,2025-08-04,Hambantota,24
2025,32,2025-08-04,Jaffna,15
2025,32,2025-08-04,Kilinochchi,0
2025,32,2025-08-04,Mannar,2
2025,32,2025-08-04,Vavuniya,1
2025,32,2025-08-04,Mullaitivu,0
2025,32,2025-08-04,Batticaloa,6
2025,32,2025-08-04,Ampara,11
2025,32,2025-08-04,Trincomalee,9
2025,32,2025-08-04,Kurunegala,39
2025,32,2025-08-04,Puttalam,15
2025,32,2025-08-04,Anuradhapura,3
2025,32,2025-08-04,Polonnaruwa,8
2025,32,2025-08-04,Badulla,16
2025,32,2025-08-04,Monaragala,17
2025,32,2025-08-04,Ratnapura,91
2025,32,2025-08-04,Kegalle,29
2025,33,2025-08-11,Colombo,156
2025,33,2025-08-11,Gampaha,96
2025,33,2025-08-11,Kalutara,47
2025,33,2025-08-11,Kandy,145
2025,33,2025-08-11,Matale,17
2025,33,2025-08-11,Nuwara Eliya,10
2025,33,2025-08-11,Galle,37
2025,33,2025-08-11,Matara,20
2025,33,2025-08-11,Hambantota,17
2025,33,2025-08-11,Jaffna,9
2025,33,2025-08-11,Kilinochchi,0
2025,33,2025-08-11,Mannar,3
2025,33,2025-08-11,Vavuniya,0
2025,33,2025-08-11,Mullaitivu,0
2025,33,2025-08-11,Batticaloa,12
2025,33,2025-08-11,Ampara,3
2025,33,2025-08-11,Trincomalee,4
2025,33,2025-08-11,Kurunegala,37
2025,33,2025-08-11,Puttalam,17
2025,33,2025-08-11,Anuradhapura,6
2025,33,2025-08-11,Polonnaruwa,2
2025,33,2025-08-11,Badulla,13
2025,33,2025-08-11,Monaragala,11
2025,33,2025-08-11,Ratnapura,64
2025,33,2025-08-11,Kegalle,31
2025,34,2025-08-18,Colombo,87
2025,34,2025-08-18,Gampaha,91
2025,34,2025-08-18,Kalutara,56
2025,34,2025-08-18,Kandy,80
2025,34,2025-08-18,Matale,13
2025,34,2025-08-18,Nuwara Eliya,3
2025,34,2025-08-18,Galle,48
2025,34,2025-08-18,Matara,35
2025,34,2025-08-18,Hambantota,15
2025,34,2025-08-18,Jaffna,20
2025,34,2025-08-18,Kilinochchi,2
2025,34,2025-08-18,Mannar,1
2025,34,2025-08-18,Vavuniya,2
2025,34,2025-08-18,Mullaitivu,0
2025,34,2025-08-18,Batticaloa,5
2025,34,2025-08-18,Ampara,6
2025,34,2025-08-18,Trincomalee,2
2025,34,2025-08-18,Kurunegala,23
2025,34,2025-08-18,Puttalam,11
2025,34,2025-08-18,Anuradhapura,11
2025,34,2025-08-18,Polonnaruwa,3
2025,34,2025-08-18,Badulla,12
2025,34,2025-08-18,Monaragala,17
2025,34,2025-08-18,Ratnapura,79
2025,34,2025-08-18,Kegalle,19
2025,35,2025-08-25,Colombo,137
2025,35,2025-08-25,Gampaha,108
2025,35,2025-08-25,Kalutara,39
2025,35,2025-08-25,Kandy,92
2025,35,2025-08-25,Matale,17
2025,35,2025-08-25,Nuwara Eliya,8
2025,35,2025-08-25,Galle,27
2025,35,2025-08-25,Matara,26
2025,35,2025-08-25,Hambantota,7
2025,35,2025-08-25,Jaffna,6
2025,35,2025-08-25,Kilinochchi,0
2025,35,2025-08-25,Mannar,1
2025,35,2025-08-25,Vavuniya,3
2025,35,2025-08-25,Mullaitivu,0
2025,35,2025-08-25,Batticaloa,6
2025,35,2025-08-25,Ampara,7
2025,35,2025-08-25,Trincomalee,4
2025,35,2025-08-25,Kurunegala,24
2025,35,2025-08-25,Puttalam,4
2025,35,2025-08-25,Anuradhapura,6
2025,35,2025-08-25,Polonnaruwa,5
2025,35,2025-08-25,Badulla,14
2025,35,2025-08-25,Monaragala,8
2025,35,2025-08-25,Ratnapura,62
2025,35,2025-08-25,Kegalle,24
2025,36,2025-09-01,Colombo,104
2025,36,2025-09-01,Gampaha,63
2025,36,2025-09-01,Kalutara,40
2025,36,2025-09-01,Kandy,94
2025,36,2025-09-01,Matale,11
2025,36,2025-09-01,Nuwara Eliya,5
2025,36,2025-09-01,Galle,37
2025,36,2025-09-01,Matara,26
2025,36,2025-09-01,Hambantota,18
2025,36,2025-09-01,Jaffna,12
2025,36,2025-09-01,Kilinochchi,0
2025,36,2025-09-01,Mannar,2
2025,36,2025-09-01,Vavuniya,0
2025,36,2025-09-01,Mullaitivu,1
2025,36,2025-09-01,Batticaloa,9
2025,36,2025-09-01,Ampara,7
2025,36,2025-09-01,Trincomalee,4
2025,36,2025-09-01,Kurunegala,24
2025,36,2025-09-01,Puttalam,9
2025,36,2025-09-01,Anuradhapura,9
2025,36,2025-09-01,Polonnaruwa,2
2025,36,2025-09-01,Badulla,18
2025,36,2025-09-01,Monaragala,16
2025,36,2025-09-01,Ratnapura,60
2025,36,2025-09-01,Kegalle,27
2025,37,2025-09-08,Colombo,103
2025,37,2025-09-08,Gampaha,58
2025,37,2025-09-08,Kalutara,34
2025,37,2025-09-08,Kandy,87
2025,37,2025-09-08,Matale,31
2025,37,2025-09-08,Nuwara Eliya,7
2025,37,2025-09-08,Galle,33
2025,37,2025-09-08,Matara,16
2025,37,2025-09-08,Hambantota,9
2025,37,2025-09-08,Jaffna,22
2025,37,2025-09-08,Kilinochchi,2
2025,37,2025-09-08,Mannar,2
2025,37,2025-09-08,Vavuniya,0
2025,37,2025-09-08,Mullaitivu,0
2025,37,2025-09-08,Batticaloa,8
2025,37,2025-09-08,Ampara,6
2025,37,2025-09-08,Trincomalee,3
2025,37,2025-09-08,Kurunegala,8
2025,37,2025-09-08,Puttalam,5
2025,37,2025-09-08,Anuradhapura,2
2025,37,2025-09-08,Polonnaruwa,4
2025,37,2025-09-08,Badulla,8
2025,37,2025-09-08,Monaragala,3
2025,37,2025-09-08,Ratnapura,59
2025,37,2025-09-08,Kegalle,19
2025,38,2025-09-15,Colombo,117
2025,38,2025-09-15,Gampaha,92
2025,38,2025-09-15,Kalutara,32
2025,38,2025-09-15,Kandy,60
2025,38,2025-09-15,Matale,22
2025,38,2025-09-15,Nuwara Eliya,5
2025,38,2025-09-15,Galle,44
2025,38,2025-09-15,Matara,18
2025,38,2025-09-15,Hambantota,9
2025,38,2025-09-15,Jaffna,14
2025,38,2025-09-15,Kilinochchi,1
2025,38,2025-09-15,Mannar,2
2025,38,2025-09-15,Vavuniya,2
2025,38,2025-09-15,Mullaitivu,2
2025,38,2025-09-15,Batticaloa,8
2025,38,2025-09-15,Ampara,17
2025,38,2025-09-15,Trincomalee,5
2025,38,2025-09-15,Kurunegala,19
2025,38,2025-09-15,Puttalam,10
2025,38,2025-09-15,Anuradhapura,6
2025,38,2025-09-15,Polonnaruwa,2
2025,38,2025-09-15,Badulla,11
2025,38,2025-09-15,Monaragala,16
2025,38,2025-09-15,Ratnapura,15
2025,38,2025-09-15,Kegalle,67
2025,39,2025-09-22,Colombo,120
2025,39,2025-09-22,Gampaha,93
2025,39,2025-09-22,Kalutara,27
2025,39,2025-09-22,Kandy,79
2025,39,2025-09-22,Matale,34
2025,39,2025-09-22,Nuwara Eliya,6
2025,39,2025-09-22,Galle,29
2025,39,2025-09-22,Matara,34
2025,39,2025-09-22,Hambantota,7
2025,39,2025-09-22,Jaffna,5
2025,39,2025-09-22,Kilinochchi,1
2025,39,2025-09-22,Mannar,3
2025,39,2025-09-22,Vavuniya,1
2025,39,2025-09-22,Mullaitivu,2
2025,39,2025-09-22,Batticaloa,9
2025,39,2025-09-22,Ampara,15
2025,39,2025-09-22,Trincomalee,2
2025,39,2025-09-22,Kurunegala,15
2025,39,2025-09-22,Puttalam,6
2025,39,2025-09-22,Anuradhapura,3
2025,39,2025-09-22,Polonnaruwa,2
2025,39,2025-09-22,Badulla,19
2025,39,2025-09-22,Monaragala,10
2025,39,2025-09-22,Ratnapura,65
2025,39,2025-09-22,Kegalle,20
2025,40,2025-09-29,Colombo,155
2025,40,2025-09-29,Gampaha,78
2025,40,2025-09-29,Kalutara,43
2025,40,2025-09-29,Kandy,37
2025,40,2025-09-29,Matale,24
2025,40,2025-09-29,Nuwara Eliya,6
2025,40,2025-09-29,Galle,35
2025,40,2025-09-29,Matara,12
2025,40,2025-09-29,Hambantota,19
2025,40,2025-09-29,Jaffna,14
2025,40,2025-09-29,Kilinochchi,0
2025,40,2025-09-29,Mannar,2
2025,40,2025-09-29,Vavuniya,0
2025,40,2025-09-29,Mullaitivu,0
2025,40,2025-09-29,Batticaloa,9
2025,40,2025-09-29,Ampara,4
2025,40,2025-09-29,Trincomalee,6
2025,40,2025-09-29,Kurunegala,19
2025,40,2025-09-29,Puttalam,4
2025,40,2025-09-29,Anuradhapura,2
2025,40,2025-09-29,Polonnaruwa,3
2025,40,2025-09-29,Badulla,8
2025,40,2025-09-29,Monaragala,8
2025,40,2025-09-29,Ratnapura,63
2025,40,2025-09-29,Kegalle,18
2025,41,2025-10-06,Colombo,129
2025,41,2025-10-06,Gampaha,56
2025,41,2025-10-06,Kalutara,32
2025,41,2025-10-06,Kandy,39
2025,41,2025-10-06,Matale,19
2025,41,2025-10-06,Nuwara Eliya,10
2025,41,2025-10-06,Galle,30
2025,41,2025-10-06,Matara,12
2025,41,2025-10-06,Hambantota,15
2025,41,2025-10-06,Jaffna,18
2025,41,2025-10-06,Kilinochchi,3
2025,41,2025-10-06,Mannar,0
2025,41,2025-10-06,Vavuniya,0
2025,41,2025-10-06,Mullaitivu,1
2025,41,2025-10-06,Batticaloa,14
2025,41,2025-10-06,Ampara,6
2025,41,2025-10-06,Trincomalee,8
2025,41,2025-10-06,Kurunegala,8
2025,41,2025-10-06,Puttalam,5
2025,41,2025-10-06,Anuradhapura,0
2025,41,2025-10-06,Polonnaruwa,7
2025,41,2025-10-06,Badulla,13
2025,41,2025-10-06,Monaragala,9
2025,41,2025-10-06,Ratnapura,70
2025,41,2025-10-06,Kegalle,19
2025,42,2025-10-13,Colombo,130
2025,42,2025-10-13,Gampaha,82
2025,42,2025-10-13,Kalutara,35
2025,42,2025-10-13,Kandy,44
2025,42,2025-10-13,Matale,9
2025,42,2025-10-13,Nuwara Eliya,10
2025,42,2025-10-13,Galle,34
2025,42,2025-10-13,Matara,20
2025,42,2025-10-13,Hambantota,10
2025,42,2025-10-13,Jaffna,19
2025,42,2025-10-13,Kilinochchi,4
2025,42,2025-10-13,Mannar,1
2025,42,2025-10-13,Vavuniya,4
2025,42,2025-10-13,Mullaitivu,0
2025,42,2025-10-13,Batticaloa,16
2025,42,2025-10-13,Ampara,9
2025,42,2025-10-13,Trincomalee,1
2025,42,2025-10-13,Kurunegala,15
2025,42,2025-10-13,Puttalam,5
2025,42,2025-10-13,Anuradhapura,7
2025,42,2025-10-13,Polonnaruwa,6
2025,42,2025-10-13,Badulla,4
2025,42,2025-10-13,Monaragala,4
2025,42,2025-10-13,Ratnapura,41
2025,42,2025-10-13,Kegalle,18
2025,43,2025-10-20,Colombo,157
2025,43,2025-10-20,Gampaha,83
2025,43,2025-10-20,Kalutara,24
2025,43,2025-10-20,Kandy,44
2025,43,2025-10-20,Matale,15
2025,43,2025-10-20,Nuwara Eliya,5
2025,43,2025-10-20,Galle,40
2025,43,2025-10-20,Matara,22
2025,43,2025-10-20,Hambantota,10
2025,43,2025-10-20,Jaffna,26
2025,43,2025-10-20,Kilinochchi,2
2025,43,2025-10-20,Mannar,3
2025,43,2025-10-20,Vavuniya,2
2025,43,2025-10-20,Mullaitivu,0
2025,43,2025-10-20,Batticaloa,17
2025,43,2025-10-20,Ampara,14
2025,43,2025-10-20,Trincomalee,5
2025,43,2025-10-20,Kurunegala,24
2025,43,2025-10-20,Puttalam,12
2025,43,2025-10-20,Anuradhapura,9
2025,43,2025-10-20,Polonnaruwa,4
2025,43,2025-10-20,Badulla,8
2025,43,2025-10-20,Monaragala,11
2025,43,2025-10-20,Ratnapura,42
2025,43,2025-10-20,Kegalle,11
2025,44,2025-10-27,Colombo,214
2025,44,2025-10-27,Gampaha,95
2025,44,2025-10-27,Kalutara,35
2025,44,2025-10-27,Kandy,52
2025,44,2025-10-27,Matale,24
2025,44,2025-10-27,Nuwara Eliya,2
2025,44,2025-10-27,Galle,29
2025,44,2025-10-27,Matara,10
2025,44,2025-10-27,Hambantota,6
2025,44,2025-10-27,Jaffna,26
2025,44,2025-10-27,Kilinochchi,2
2025,44,2025-10-27,Mannar,5
2025,44,2025-10-27,Vavuniya,0
2025,44,2025-10-27,Mullaitivu,0
2025,44,2025-10-27,Batticaloa,13
2025,44,2025-10-27,Ampara,9
2025,44,2025-10-27,Trincomalee,7
2025,44,2025-10-27,Kurunegala,17
2025,44,2025-10-27,Puttalam,5
2025,44,2025-10-27,Anuradhapura,4
2025,44,2025-10-27,Polonnaruwa,3
2025,44,2025-10-27,Badulla,11
2025,44,2025-10-27,Monaragala,17
2025,44,2025-10-27,Ratnapura,36
2025,44,2025-10-27,Kegalle,17
2025,45,2025-11-03,Colombo,153
2025,45,2025-11-03,Gampaha,112
2025,45,2025-11-03,Kalutara,32
2025,45,2025-11-03,Kandy,58
2025,45,2025-11-03,Matale,22
2025,45,2025-11-03,Nuwara Eliya,5
2025,45,2025-11-03,Galle,30
2025,45,2025-11-03,Matara,23
2025,45,2025-11-03,Hambantota,14
2025,45,2025-11-03,Jaffna,55
2025,45,2025-11-03,Kilinochchi,2
2025,45,2025-11-03,Mannar,7
2025,45,2025-11-03,Vavuniya,1
2025,45,2025-11-03,Mullaitivu,1
2025,45,2025-11-03,Batticaloa,19
2025,45,2025-11-03,Ampara,15
2025,45,2025-11-03,Trincomalee,15
2025,45,2025-11-03,Kurunegala,15
2025,45,2025-11-03,Puttalam,11
2025,45,2025-11-03,Anuradhapura,9
2025,45,2025-11-03,Polonnaruwa,3
2025,45,2025-11-03,Badulla,7
2025,45,2025-11-03,Monaragala,16
2025,45,2025-11-03,Ratnapura,57
2025,45,2025-11-03,Kegalle,19
2025,46,2025-11-10,Colombo,184
2025,46,2025-11-10,Gampaha,128
2025,46,2025-11-10,Kalutara,27
2025,46,2025-11-10,Kandy,56
2025,46,2025-11-10,Matale,12
2025,46,2025-11-10,Nuwara Eliya,5
2025,46,2025-11-10,Galle,27
2025,46,2025-11-10,Matara,17
2025,46,2025-11-10,Hambantota,18
2025,46,2025-11-10,Jaffna,54
2025,46,2025-11-10,Kilinochchi,6
2025,46,2025-11-10,Mannar,6
2025,46,2025-11-10,Vavuniya,1
2025,46,2025-11-10,Mullaitivu,0
2025,46,2025-11-10,Batticaloa,29
2025,46,2025-11-10,Ampara,10
2025,46,2025-11-10,Trincomalee,12
2025,46,2025-11-10,Kurunegala,13
2025,46,2025-11-10,Puttalam,23
2025,46,2025-11-10,Anuradhapura,3
2025,46,2025-11-10,Polonnaruwa,3
2025,46,2025-11-10,Badulla,14
2025,46,2025-11-10,Monaragala,7
2025,46,2025-11-10,Ratnapura,47
2025,46,2025-11-10,Kegalle,17
2025,47,2025-11-17,Colombo,266
2025,47,2025-11-17,Gampaha,131
2025,47,2025-11-17,Kalutara,35
2025,47,2025-11-17,Kandy,71
2025,47,2025-11-17,Matale,22
2025,47,2025-11-17,Nuwara Eliya,5
2025,47,2025-11-17,Galle,36
2025,47,2025-11-17,Matara,36
2025,47,2025-11-17,Hambantota,14
2025,47,2025-11-17,Jaffna,54
2025,47,2025-11-17,Kilinochchi,5
2025,47,2025-11-17,Mannar,12
2025,47,2025-11-17,Vavuniya,2
2025,47,2025-11-17,Mullaitivu,2
2025,47,2025-11-17,Batticaloa,21
2025,47,2025-11-17,Ampara,17
2025,47,2025-11-17,Trincomalee,11
2025,47,2025-11-17,Kurunegala,20
2025,47,2025-11-17,Puttalam,20
2025,47,2025-11-17,Anuradhapura,8
2025,47,2025-11-17,Polonnaruwa,15
2025,47,2025-11-17,Badulla,17
2025,47,2025-11-17,Monaragala,10
2025,47,2025-11-17,Ratnapura,43
2025,47,2025-11-17,Kegalle,12
2025,48,2025-11-24,Colombo,226
2025,48,2025-11-24,Gampaha,159
2025,48,2025-11-24,Kalutara,34
2025,48,2025-11-24,Kandy,88
2025,48,2025-11-24,Matale,20
2025,48,2025-11-24,Nuwara Eliya,8
2025,48,2025-11-24,Galle,48
2025,48,2025-11-24,Matara,22
2025,48,2025-11-24,Hambantota,15
2025,48,2025-11-24,Jaffna,57
2025,48,2025-11-24,Kilinochchi,3
2025,48,2025-11-24,Mannar,5
2025,48,2025-11-24,Vavuniya,0
2025,48,2025-11-24,Mullaitivu,4
2025,48,2025-11-24,Batticaloa,21
2025,48,2025-11-24,Ampara,24
2025,48,2025-11-24,Trincomalee,19
2025,48,2025-11-24,Kurunegala,23
2025,48,2025-11-24,Puttalam,18
2025,48,2025-11-24,Anuradhapura,10
2025,48,2025-11-24,Polonnaruwa,15
2025,48,2025-11-24,Badulla,18
2025,48,2025-11-24,Monaragala,15
2025,48,2025-11-24,Ratnapura,54
2025,48,2025-11-24,Kegalle,34
2025,49,2025-12-01,Colombo,286
2025,49,2025-12-01,Gampaha,138
2025,49,2025-12-01,Kalutara,57
2025,49,2025-12-01,Kandy,60
2025,49,2025-12-01,Matale,15
2025,49,2025-12-01,Nuwara Eliya,8
2025,49,2025-12-01,Galle,68
2025,49,2025-12-01,Matara,37
2025,49,2025-12-01,Hambantota,13
2025,49,2025-12-01,Jaffna,49
2025,49,2025-12-01,Kilinochchi,1
2025,49,2025-12-01,Mannar,5
2025,49,2025-12-01,Vavuniya,0
2025,49,2025-12-01,Mullaitivu,2
2025,49,2025-12-01,Batticaloa,10
2025,49,2025-12-01,Ampara,11
2025,49,2025-12-01,Trincomalee,16
2025,49,2025-12-01,Kurunegala,21
2025,49,2025-12-01,Puttalam,10
2025,49,2025-12-01,Anuradhapura,8
2025,49,2025-12-01,Polonnaruwa,8
2025,49,2025-12-01,Badulla,14
2025,49,2025-12-01,Monaragala,15
2025,49,2025-12-01,Ratnapura,54
2025,49,2025-12-01,Kegalle,30
2025,50,2025-12-08,Colombo,272
2025,50,2025-12-08,Gampaha,186
2025,50,2025-12-08,Kalutara,63
2025,50,2025-12-08,Kandy,50
2025,50,2025-12-08,Matale,21
2025,50,2025-12-08,Nuwara Eliya,1
2025,50,2025-12-08,Galle,68
2025,50,2025-12-08,Matara,45
2025,50,2025-12-08,Hambantota,24
2025,50,2025-12-08,Jaffna,58
2025,50,2025-12-08,Kilinochchi,4
2025,50,2025-12-08,Mannar,0
2025,50,2025-12-08,Vavuniya,1
2025,50,2025-12-08,Mullaitivu,0
2025,50,2025-12-08,Batticaloa,16
2025,50,2025-12-08,Ampara,7
2025,50,2025-12-08,Trincomalee,8
2025,50,2025-12-08,Kurunegala,19
2025,50,2025-12-08,Puttalam,13
2025,50,2025-12-08,Anuradhapura,11
2025,50,2025-12-08,Polonnaruwa,5
2025,50,2025-12-08,Badulla,10
2025,50,2025-12-08,Monaragala,10
2025,50,2025-12-08,Ratnapura,64
2025,50,2025-12-08,Kegalle,18
2025,51,2025-12-15,Colombo,318
2025,51,2025-12-15,Gampaha,202
2025,51,2025-12-15,Kalutara,53
2025,51,2025-12-15,Kandy,82
2025,51,2025-12-15,Matale,25
2025,51,2025-12-15,Nuwara Eliya,3
2025,51,2025-12-15,Galle,81
2025,51,2025-12-15,Matara,67
2025,51,2025-12-15,Hambantota,28
2025,51,2025-12-15,Jaffna,78
2025,51,2025-12-15,Kilinochchi,10
2025,51,2025-12-15,Mannar,5
2025,51,2025-12-15,Vavuniya,2
2025,51,2025-12-15,Mullaitivu,2
2025,51,2025-12-15,Batticaloa,14
2025,51,2025-12-15,Ampara,22
2025,51,2025-12-15,Trincomalee,26
2025,51,2025-12-15,Kurunegala,24
2025,51,2025-12-15,Puttalam,30
2025,51,2025-12-15,Anuradhapura,12
2025,51,2025-12-15,Polonnaruwa,6
2025,51,2025-12-15,Badulla,18
2025,51,2025-12-15,Monaragala,14
2025,51,2025-12-15,Ratnapura,43
2025,51,2025-12-15,Kegalle,36
2025,52,2025-12-22,Colombo,340
2025,52,2025-12-22,Gampaha,214
2025,52,2025-12-22,Kalutara,85
2025,52,2025-12-22,Kandy,85
2025,52,2025-12-22,Matale,16
2025,52,2025-12-22,Nuwara Eliya,7
2025,52,2025-12-22,Galle,82
2025,52,2025-12-22,Matara,44
2025,52,2025-12-22,Hambantota,42
2025,52,2025-12-22,Jaffna,76
2025,52,2025-12-22,Kilinochchi,5
2025,52,2025-12-22,Mannar,0
2025,52,2025-12-22,Vavuniya,3
2025,52,2025-12-22,Mullaitivu,3
2025,52,2025-12-22,Batticaloa,20
2025,52,2025-12-22,Ampara,18
2025,52,2025-12-22,Trincomalee,9
2025,52,2025-12-22,Kurunegala,32
2025,52,2025-12-22,Puttalam,22
2025,52,2025-12-22,Anuradhapura,13
2025,52,2025-12-22,Polonnaruwa,14
2025,52,2025-12-22,Badulla,25
2025,52,2025-12-22,Monaragala,24
2025,52,2025-12-22,Ratnapura,60
2025,52,2025-12-22,Kegalle,37
2026,1,2025-12-29,Colombo,388
2026,1,2025-12-29,Gampaha,259
2026,1,2025-12-29,Kalutara,85
2026,1,2025-12-29,Kandy,86
2026,1,2025-12-29,Matale,30
2026,1,2025-12-29,Nuwara Eliya,15
2026,1,2025-12-29,Galle,88
2026,1,2025-12-29,Matara,69
2026,1,2025-12-29,Hambantota,49
2026,1,2025-12-29,Jaffna,54
2026,1,2025-12-29,Kilinochchi,4
2026,1,2025-12-29,Mannar,2
2026,1,2025-12-29,Vavuniya,4
2026,1,2025-12-29,Mullaitivu,0
2026,1,2025-12-29,Batticaloa,15
2026,1,2025-12-29,Ampara,27
2026,1,2025-12-29,Trincomalee,18
2026,1,2025-12-29,Kurunegala,37
2026,1,2025-12-29,Puttalam,25
2026,1,2025-12-29,Anuradhapura,23
2026,1,2025-12-29,Polonnaruwa,14
2026,1,2025-12-29,Badulla,28
2026,1,2025-12-29,Monaragala,22
2026,1,2025-12-29,Ratnapura,59
2026,1,2025-12-29,Kegalle,42
2026,2,2026-01-05,Colombo,434
2026,2,2026-01-05,Gampaha,305
2026,2,2026-01-05,Kalutara,116
2026,2,2026-01-05,Kandy,91
2026,2,2026-01-05,Matale,32
2026,2,2026-01-05,Nuwara Eliya,7
2026,2,2026-01-05,Galle,63
2026,2,2026-01-05,Matara,79
2026,2,2026-01-05,Hambantota,60
2026,2,2026-01-05,Jaffna,64
2026,2,2026-01-05,Kilinochchi,2
2026,2,2026-01-05,Mannar,2
2026,2,2026-01-05,Vavuniya,3
2026,2,2026-01-05,Mullaitivu,1
2026,2,2026-01-05,Batticaloa,18
2026,2,2026-01-05,Ampara,25
2026,2,2026-01-05,Trincomalee,15
2026,2,2026-01-05,Kurunegala,36
2026,2,2026-01-05,Puttalam,21
2026,2,2026-01-05,Anuradhapura,23
2026,2,2026-01-05,Polonnaruwa,14
2026,2,2026-01-05,Badulla,25
2026,2,2026-01-05,Monaragala,16
2026,2,2026-01-05,Ratnapura,63
2026,2,2026-01-05,Kegalle,54
2026,3,2026-01-12,Colombo,594
2026,3,2026-01-12,Gampaha,298
2026,3,2026-01-12,Kalutara,116
2026,3,2026-01-12,Kandy,106
2026,3,2026-01-12,Matale,33
2026,3,2026-01-12,Nuwara Eliya,9
2026,3,2026-01-12,Galle,128
2026,3,2026-01-12,Matara,123
2026,3,2026-01-12,Hambantota,63
