iso_year,iso_week,district,rainfall_mm,avg_temp_c
2025,25,Badulla,13.8,25.2571428571429
2025,25,Monaragala,7.2,27.8285714285714
2025,25,Ratnapura,72.2,25.9428571428571
2025,25,Kegalle,53,25.6571428571429
2025,26,Colombo,62.5,26.8857142857143
2025,26,Gampaha,75.3,26.4
2025,26,Kalutara,63.5,26.3857142857143
2025,26,Kandy,16,24.1714285714286
2025,26,Matale,31,24.7714285714286
2025,26,Nuwara Eliya,9.6,15.8142857142857
2025,26,Galle,47.3,26.7
2025,26,Matara,37.5,26.8
2025,26,Hambantota,14.2,28.8857142857143
2025,26,Jaffna,5.6,29.2714285714286
2025,26,Kilinochchi,1.1,29.6857142857143
2025,26,Mannar,1.7,28.7
2025,26,Vavuniya,3.3,29.5142857142857
2025,26,Mullaitivu,1.7,30.2285714285714
2025,26,Batticaloa,10.4,30.2142857142857
2025,26,Ampara,2.6,29.2428571428571
2025,26,Trincomalee,2,30.3142857142857
2025,26,Kurunegala,22.9,25.9428571428571
2025,26,Puttalam,10.9,28.4857142857143
2025,26,Anuradhapura,2.9,28.7285714285714
2025,26,Polonnaruwa,1.8,29.8142857142857
2025,26,Badulla,21.7,25.6
2025,26,Monaragala,13.6,28.0571428571429
2025,26,Ratnapura,71.2,25.8285714285714
2025,26,Kegalle,39.4,25.7857142857143
2025,27,Colombo,24.3,27.6571428571429
2025,27,Gampaha,22.4,27.1714285714286
2025,27,Kalutara,32.7,27.3428571428571
2025,27,Kandy,7.9,24.8571428571429
2025,27,Matale,28.3,25.3428571428571
2025,27,Nuwara Eliya,3.8,15.8428571428571
2025,27,Galle,39.3,27.3571428571429
2025,27,Matara,15.9,27.4714285714286
2025,27,Hambantota,1.7,29.5857142857143
2025,27,Jaffna,0.7,29.5714285714286
2025,27,Kilinochchi,0.1,29.8285714285714
2025,27,Mannar,0.9,29.1
2025,27,Vavuniya,0.8,29.8714285714286
2025,27,Mullaitivu,1,30.4571428571429
2025,27,Batticaloa,3,30.4857142857143
2025,27,Ampara,3,29.7714285714286
2025,27,Trincomalee,0.4,30.8142857142857
2025,27,Kurunegala,13.1,26.7857142857143
2025,27,Puttalam,0.5,28.9285714285714
2025,27,Anuradhapura,1,29.2428571428571
2025,27,Polonnaruwa,0.1,30.2285714285714
2025,27,Badulla,4.2,25.9714285714286
2025,27,Monaragala,3,29.4571428571429
2025,27,Ratnapura,63.8,26.5428571428571
2025,27,Kegalle,19.3,26.7142857142857
2025,28,Colombo,30,28.2571428571429
2025,28,Gampaha,31.5,27.5428571428571
2025,28,Kalutara,37.7,27.6285714285714
2025,28,Kandy,13.6,24.8571428571429
2025,28,Matale,23.6,25.3571428571429
2025,28,Nuwara Eliya,11.3,16.0857142857143
2025,28,Galle,30.6,27.6571428571429
2025,28,Matara,10.6,27.9714285714286
2025,28,Hambantota,1.8,29.9857142857143
2025,28,Jaffna,6.1,29.9571428571429
2025,28,Kilinochchi,2.8,30.2857142857143
2025,28,Mannar,1,29.3428571428571
2025,28,Vavuniya,2.8,30.1428571428571
2025,28,Mullaitivu,7.1,30.2285714285714
2025,28,Batticaloa,4,30.3714285714286
2025,28,Ampara,2.9,29.8142857142857
2025,28,Trincomalee,8.3,30.4142857142857
2025,28,Kurunegala,10.3,27.0714285714286
2025,28,Puttalam,0.2,29.4571428571429
2025,28,Anuradhapura,5.6,29.7857142857143
2025,28,Polonnaruwa,3.7,30.2714285714286
2025,28,Badulla,8.5,26.4285714285714
2025,28,Monaragala,7.7,29.1285714285714
2025,28,Ratnapura,58,26.4857142857143
2025,28,Kegalle,20.9,26.7
2025,29,Colombo,110.1,26.9142857142857
2025,29,Gampaha,90.6,26.5857142857143
2025,29,Kalutara,110.5,26.3
2025,29,Kandy,75.8,23.4
2025,29,Matale,79.5,23.9285714285714
2025,29,Nuwara Eliya,105.5,15.0857142857143
2025,29,Galle,126.6,26.1714285714286
2025,29,Matara,60.4,26.1857142857143
2025,29,Hambantota,13.6,28.0428571428571
2025,29,Jaffna,6.9,29.7285714285714
2025,29,Kilinochchi,8.9,29.5714285714286
2025,29,Mannar,4.2,29.0142857142857
2025,29,Vavuniya,8.3,29.2571428571429
2025,29,Mullaitivu,13.5,29.7857142857143
2025,29,Batticaloa,13.7,29.8285714285714
2025,29,Ampara,14.9,29.5142857142857
2025,29,Trincomalee,28.3,29.5714285714286
2025,29,Kurunegala,73.1,25.5571428571429
2025,29,Puttalam,5.7,28.2714285714286
2025,29,Anuradhapura,7.5,28.6
2025,29,Polonnaruwa,2.5,29.0428571428571
2025,29,Badulla,21.6,25.6857142857143
2025,29,Monaragala,32.4,27.3714285714286
2025,29,Ratnapura,186,25
2025,29,Kegalle,95.3,24.9285714285714
2025,30,Colombo,95.5,26.1714285714286
2025,30,Gampaha,89.1,25.8142857142857
2025,30,Kalutara,62.8,25.8571428571429
2025,30,Kandy,75.7,23.1
2025,30,Matale,85.5,23.5428571428571
2025,30,Nuwara Eliya,100.4,14.9142857142857
2025,30,Galle,94.3,25.9571428571429
2025,30,Matara,31.5,26.0857142857143
2025,30,Hambantota,17.6,27.7571428571429
2025,30,Jaffna,9,28.6
2025,30,Kilinochchi,2.5,28.7428571428571
2025,30,Mannar,1.6,27.9428571428571
2025,30,Vavuniya,3,28.6857142857143
2025,30,Mullaitivu,1.1,29.6428571428571
2025,30,Batticaloa,4.3,29.6714285714286
2025,30,Ampara,9.3,29.1142857142857
2025,30,Trincomalee,2.4,29.4428571428571
2025,30,Kurunegala,71,24.5714285714286
2025,30,Puttalam,15.3,27.3857142857143
2025,30,Anuradhapura,6.2,27.9857142857143
2025,30,Polonnaruwa,2.4,28.3
2025,30,Badulla,15.2,25
2025,30,Monaragala,11.1,26.8142857142857
2025,30,Ratnapura,138.5,25.2285714285714
2025,30,Kegalle,121.9,24.4285714285714
2025,31,Colombo,33.2,26.7142857142857
2025,31,Gampaha,32,26.5142857142857
2025,31,Kalutara,48.9,26.3285714285714
2025,31,Kandy,15.3,23.8857142857143
2025,31,Matale,25,25.0857142857143
2025,31,Nuwara Eliya,17.2,16.3285714285714
2025,31,Galle,37,26.5571428571429
2025,31,Matara,13.5,26.9428571428571
2025,31,Hambantota,28.4,28.8428571428571
2025,31,Jaffna,22,29.1
2025,31,Kilinochchi,7.1,29.5142857142857
2025,31,Mannar,1.6,28.6142857142857
2025,31,Vavuniya,25.9,29.0571428571429
2025,31,Mullaitivu,21.9,28.8285714285714
2025,31,Batticaloa,56.6,28.9571428571429
2025,31,Ampara,29.6,29.0714285714286
2025,31,Trincomalee,28.6,29
2025,31,Kurunegala,22.7,26.1
2025,31,Puttalam,4.8,28.5
2025,31,Anuradhapura,12.3,28.8857142857143
2025,31,Polonnaruwa,40.9,29.5
2025,31,Badulla,13.2,25.3
2025,31,Monaragala,25.2,27.9857142857143
2025,31,Ratnapura,50,26.3285714285714
2025,31,Kegalle,24.3,26.0857142857143
2025,32,Colombo,23.6,26.6714285714286
2025,32,Gampaha,31,26.3142857142857
2025,32,Kalutara,20.8,26.4285714285714
2025,32,Kandy,6.6,23.7285714285714
2025,32,Matale,17.6,24.7571428571429
2025,32,Nuwara Eliya,10.8,15.5857142857143
2025,32,Galle,33,26.5142857142857
2025,32,Matara,12.7,26.7428571428571
2025,32,Hambantota,3.9,28.1428571428571
2025,32,Jaffna,23,28.3
2025,32,Kilinochchi,11,28.5285714285714
2025,32,Mannar,6.9,28
2025,32,Vavuniya,28.4,28.1428571428571
2025,32,Mullaitivu,39.9,27.9714285714286
2025,32,Batticaloa,38.9,28.4428571428571
2025,32,Ampara,9.9,28.3428571428571
2025,32,Trincomalee,33.3,28.3714285714286
2025,32,Kurunegala,9.8,26.0428571428571
2025,32,Puttalam,6.8,27.8857142857143
2025,32,Anuradhapura,15.8,27.8
2025,32,Polonnaruwa,15.2,28.9714285714286
2025,32,Badulla,25.1,24.3142857142857
2025,32,Monaragala,15.7,27.6285714285714
2025,32,Ratnapura,38.7,26.0285714285714
2025,32,Kegalle,19.6,25.9142857142857
2025,33,Colombo,42.1,26.4428571428571
2025,33,Gampaha,67.4,26.0285714285714
2025,33,Kalutara,42.2,26.2142857142857
2025,33,Kandy,29,23.0428571428571
2025,33,Matale,40.1,23.7428571428571
2025,33,Nuwara Eliya,37.5,14.9142857142857
2025,33,Galle,53,26.3285714285714
2025,33,Matara,33.4,26.3857142857143
2025,33,Hambantota,5.6,28.1285714285714
2025,33,Jaffna,23.4,27.9571428571429
2025,33,Kilinochchi,3.7,28.4142857142857
2025,33,Mannar,3.4,27.8142857142857
2025,33,Vavuniya,5.3,28.3142857142857
2025,33,Mullaitivu,9.8,28.6857142857143
2025,33,Batticaloa,3,29.1714285714286
2025,33,Ampara,2.3,29.2142857142857
2025,33,Trincomalee,3,28.8857142857143
2025,33,Kurunegala,29.5,25.2714285714286
2025,33,Puttalam,21.3,27.6571428571429
2025,33,Anuradhapura,3.1,27.9428571428571
2025,33,Polonnaruwa,2.5,28.8714285714286
2025,33,Badulla,8.2,25.3
2025,33,Monaragala,3.9,28.1571428571429
2025,33,Ratnapura,88.6,24.9428571428571
2025,33,Kegalle,47.7,24.8714285714286
2025,34,Colombo,12.9,26.9857142857143
2025,34,Gampaha,21.8,26.5428571428571
2025,34,Kalutara,19.5,26.5142857142857
2025,34,Kandy,7.7,24.2714285714286
2025,34,Matale,7.6,25.2428571428571
2025,34,Nuwara Eliya,10.4,15.7571428571429
2025,34,Galle,16.9,26.7857142857143
2025,34,Matara,18.2,27.0857142857143
2025,34,Hambantota,4.3,28.9
2025,34,Jaffna,3.8,28.5714285714286
2025,34,Kilinochchi,5.4,29.0428571428571
2025,34,Mannar,1.2,28.1714285714286
2025,34,Vavuniya,4.2,29.4142857142857
2025,34,Mullaitivu,2.7,28.8285714285714
2025,34,Batticaloa,3.6,29.1
2025,34,Ampara,6.3,29.6142857142857
2025,34,Trincomalee,1.1,29.2857142857143
2025,34,Kurunegala,8.8,26.9
2025,34,Puttalam,5.2,28.3285714285714
2025,34,Anuradhapura,7,29.0571428571429
2025,34,Polonnaruwa,1.1,30.1142857142857
2025,34,Badulla,12.9,25.7428571428571
2025,34,Monaragala,7,29.1714285714286
2025,34,Ratnapura,20.4,26.3
2025,34,Kegalle,6.9,26.3428571428571
2025,35,Colombo,63.8,27.0857142857143
2025,35,Gampaha,79.3,26.4857142857143
2025,35,Kalutara,81,26.4714285714286
2025,35,Kandy,23,24.3142857142857
2025,35,Matale,29.2,24.6857142857143
2025,35,Nuwara Eliya,17,15.8571428571429
2025,35,Galle,54.1,26.6285714285714
2025,35,Matara,29.7,26.9
2025,35,Hambantota,4.2,28.5857142857143
2025,35,Jaffna,9.3,28.9571428571429
2025,35,Kilinochchi,0.5,29.4571428571429
2025,35,Mannar,2.5,28.3142857142857
2025,35,Vavuniya,3.5,29.3142857142857
2025,35,Mullaitivu,2.7,29.6428571428571
2025,35,Batticaloa,5.5,29.6714285714286
2025,35,Ampara,7,30.1714285714286
2025,35,Trincomalee,8.7,29.4714285714286
2025,35,Kurunegala,31.9,26.3428571428571
2025,35,Puttalam,12,28.3571428571429
2025,35,Anuradhapura,7.5,28.6857142857143
2025,35,Polonnaruwa,9.8,29.6285714285714
2025,35,Badulla,17.6,26.5857142857143
2025,35,Monaragala,7.6,28.7571428571429
2025,35,Ratnapura,119.9,25.7571428571429
2025,35,Kegalle,74.5,25.6
2025,36,Colombo,28.1,27.0428571428571
2025,36,Gampaha,24.6,26.6285714285714
2025,36,Kalutara,20.8,26.8714285714286
2025,36,Kandy,13.5,24.3857142857143
2025,36,Matale,21.9,24.9571428571429
2025,36,Nuwara Eliya,8.5,15.6428571428571
2025,36,Galle,36.6,26.9285714285714
2025,36,Matara,20.8,27.1
2025,36,Hambantota,3.4,29.1857142857143
2025,36,Jaffna,29.3,28.8285714285714
2025,36,Kilinochchi,10.7,29.5857142857143
2025,36,Mannar,2.7,28.4
2025,36,Vavuniya,21.3,29.3285714285714
2025,36,Mullaitivu,31.8,29.2571428571429
2025,36,Batticaloa,15.1,29.1142857142857
2025,36,Ampara,24.3,30
2025,36,Trincomalee,37.3,29.4571428571429
2025,36,Kurunegala,13,27.0285714285714
2025,36,Puttalam,4.1,28.4142857142857
2025,36,Anuradhapura,5.9,29.0571428571429
2025,36,Polonnaruwa,21.5,30.0571428571429
2025,36,Badulla,15.2,26.4571428571429
2025,36,Monaragala,21.4,28.3285714285714
2025,36,Ratnapura,39.1,26
2025,36,Kegalle,21.3,25.9571428571429
2025,37,Colombo,24.3,27.5142857142857
2025,37,Gampaha,24.8,26.9857142857143
2025,37,Kalutara,31.7,26.9857142857143
2025,37,Kandy,45.9,23.9714285714286
2025,37,Matale,53.9,25.2
2025,37,Nuwara Eliya,34.1,16
2025,37,Galle,23.3,27.3142857142857
2025,37,Matara,17.6,27.7
2025,37,Hambantota,14.8,29.2
2025,37,Jaffna,21,28.5857142857143
2025,37,Kilinochchi,20.5,28.7
2025,37,Mannar,8.8,28.4857142857143
2025,37,Vavuniya,21.2,28.5571428571429
2025,37,Mullaitivu,26.1,28.2714285714286
2025,37,Batticaloa,27,28.4857142857143
2025,37,Ampara,26.6,28.5857142857143
2025,37,Trincomalee,16.6,28.6857142857143
2025,37,Kurunegala,38.4,26.7857142857143
2025,37,Puttalam,9.6,28.7714285714286
2025,37,Anuradhapura,38.9,28.2857142857143
2025,37,Polonnaruwa,16.5,29.1
2025,37,Badulla,54.5,24.6714285714286
2025,37,Monaragala,25.8,27.3285714285714
2025,37,Ratnapura,59.9,26.3285714285714
2025,37,Kegalle,26.8,26.2
2025,38,Colombo,97.5,26.4
2025,38,Gampaha,83.2,25.9428571428571
2025,38,Kalutara,93.8,25.9142857142857
2025,38,Kandy,17.3,23.6142857142857
2025,38,Matale,37,24.4428571428571
2025,38,Nuwara Eliya,25.7,15.7571428571429
2025,38,Galle,63.1,26.4428571428571
2025,38,Matara,23.4,26.9571428571429
2025,38,Hambantota,7.3,28.6428571428571
2025,38,Jaffna,44.3,28.1714285714286
2025,38,Kilinochchi,24.6,28.4428571428571
2025,38,Mannar,12.1,28.3142857142857
2025,38,Vavuniya,27.6,28.2857142857143
2025,38,Mullaitivu,23.7,28.4
2025,38,Batticaloa,57.5,28.3142857142857
2025,38,Ampara,33.6,28.3428571428571
2025,38,Trincomalee,12.8,28.7428571428571
2025,38,Kurunegala,31.1,25.8285714285714
2025,38,Puttalam,34.2,28.0285714285714
2025,38,Anuradhapura,19.4,27.6714285714286
2025,38,Polonnaruwa,12.8,29.4857142857143
2025,38,Badulla,32.9,24.5428571428571
2025,38,Monaragala,32.6,27.3285714285714
2025,38,Ratnapura,112.1,25.3571428571429
2025,38,Kegalle,50.3,25.1285714285714
2025,39,Colombo,96.4,26.3571428571429
2025,39,Gampaha,100.1,25.7857142857143
2025,39,Kalutara,126.9,25.8857142857143
2025,39,Kandy,37.9,23.7285714285714
2025,39,Matale,49.6,24.1714285714286
2025,39,Nuwara Eliya,36.3,15.5142857142857
2025,39,Galle,107.3,26.1857142857143
2025,39,Matara,75.9,26.1142857142857
2025,39,Hambantota,20,27.7
2025,39,Jaffna,45.5,28.1571428571429
2025,39,Kilinochchi,7.5,28.7714285714286
2025,39,Mannar,2.4,28.3428571428571
2025,39,Vavuniya,9.4,28.6428571428571
2025,39,Mullaitivu,3.4,29.1285714285714
2025,39,Batticaloa,23.2,29.1
2025,39,Ampara,19.7,29
2025,39,Trincomalee,4.6,29.2
2025,39,Kurunegala,43.3,25.6571428571429
2025,39,Puttalam,50.1,27.9428571428571
2025,39,Anuradhapura,14.5,27.7142857142857
2025,39,Polonnaruwa,5.6,29.4428571428571
2025,39,Badulla,17.4,25.3428571428571
2025,39,Monaragala,3.4,28.0857142857143
2025,39,Ratnapura,153.1,25.0428571428571
2025,39,Kegalle,85.2,24.9428571428571
2025,40,Colombo,20.5,27.2571428571429
2025,40,Gampaha,28,26.8
2025,40,Kalutara,21.8,26.8714285714286
2025,40,Kandy,9.4,24.3428571428571
2025,40,Matale,40.7,25.1
2025,40,Nuwara Eliya,46.4,15.8857142857143
2025,40,Galle,37,26.8428571428571
2025,40,Matara,14.8,27.0428571428571
2025,40,Hambantota,14.1,28.6857142857143
2025,40,Jaffna,10.8,28.4714285714286
2025,40,Kilinochchi,18.4,28.8
2025,40,Mannar,9.8,28.4
2025,40,Vavuniya,40.6,28.6714285714286
2025,40,Mullaitivu,35.8,28.9857142857143
2025,40,Batticaloa,32.6,29.1
2025,40,Ampara,53.1,29.1428571428571
2025,40,Trincomalee,36.8,29.1428571428571
2025,40,Kurunegala,20.4,26.8
2025,40,Puttalam,10.3,27.9714285714286
2025,40,Anuradhapura,25.7,28.2
2025,40,Polonnaruwa,37.4,29.4285714285714
2025,40,Badulla,32.6,25.0857142857143
2025,40,Monaragala,28.9,28.6142857142857
2025,40,Ratnapura,38,26.2714285714286
2025,40,Kegalle,33.2,26.1285714285714
2025,41,Colombo,7.8,27.4428571428571
2025,41,Gampaha,10.1,26.7714285714286
2025,41,Kalutara,22.6,26.5
2025,41,Kandy,15.7,23.7428571428571
2025,41,Matale,22.8,25.1571428571429
2025,41,Nuwara Eliya,47.1,15.6428571428571
2025,41,Galle,18.6,26.7571428571429
2025,41,Matara,40.4,26.9142857142857
2025,41,Hambantota,20.9,28.0571428571429
2025,41,Jaffna,22.3,28.4714285714286
2025,41,Kilinochchi,21.8,28.0571428571429
2025,41,Mannar,16.6,28.8285714285714
2025,41,Vavuniya,38.6,27.1571428571429
2025,41,Mullaitivu,33.9,27.4
2025,41,Batticaloa,33.7,27.6714285714286
2025,41,Ampara,30.1,27.4714285714286
2025,41,Trincomalee,52,27.2857142857143
2025,41,Kurunegala,15.8,27.0142857142857
2025,41,Puttalam,13.2,28.2428571428571
2025,41,Anuradhapura,62.2,27.3428571428571
2025,41,Polonnaruwa,34.3,27.1571428571429
2025,41,Badulla,34.7,23.0857142857143
2025,41,Monaragala,20.6,26.3428571428571
2025,41,Ratnapura,32.4,26.1285714285714
2025,41,Kegalle,15.1,26.1285714285714
2025,42,Colombo,120.2,26.0714285714286
2025,42,Gampaha,179.8,25.7142857142857
2025,42,Kalutara,123.8,25.4857142857143
2025,42,Kandy,175.4,23.6428571428571
2025,42,Matale,171,24.3428571428571
2025,42,Nuwara Eliya,85.4,16
2025,42,Galle,116.6,25.6142857142857
2025,42,Matara,128.4,25.7857142857143
2025,42,Hambantota,69.5,26.8142857142857
2025,42,Jaffna,102.9,27.3285714285714
2025,42,Kilinochchi,98.3,26.9857142857143
2025,42,Mannar,85.9,27.2428571428571
2025,42,Vavuniya,130.2,26
2025,42,Mullaitivu,100.1,27.1428571428571
2025,42,Batticaloa,102.9,27.4857142857143
2025,42,Ampara,114.8,27.0428571428571
2025,42,Trincomalee,88.6,26.9
2025,42,Kurunegala,199.1,25.4285714285714
2025,42,Puttalam,153.4,26.4714285714286
2025,42,Anuradhapura,117.7,26.2285714285714
2025,42,Polonnaruwa,134,26.4571428571429
2025,42,Badulla,130.9,22.9285714285714
2025,42,Monaragala,177.2,25.4142857142857
2025,42,Ratnapura,143.7,25.6857142857143
2025,42,Kegalle,160.4,25.0428571428571
2025,43,Colombo,109.1,26
2025,43,Gampaha,109.4,25.2857142857143
2025,43,Kalutara,87,25.6428571428571
2025,43,Kandy,113.2,22.6142857142857
2025,43,Matale,147.8,23.4428571428571
2025,43,Nuwara Eliya,52.7,15.3
2025,43,Galle,79.9,25.9714285714286
2025,43,Matara,62.6,25.9714285714286
2025,43,Hambantota,52.7,26.9142857142857
2025,43,Jaffna,88.1,27.1285714285714
2025,43,Kilinochchi,80.4,26.5285714285714
2025,43,Mannar,79.6,27.3142857142857
2025,43,Vavuniya,80.9,25.3714285714286
2025,43,Mullaitivu,90.4,26.2428571428571
2025,43,Batticaloa,127.9,27.1285714285714
2025,43,Ampara,60.3,26.6428571428571
2025,43,Trincomalee,112.9,26.3428571428571
2025,43,Kurunegala,106.8,24.2714285714286
2025,43,Puttalam,103.4,26.1714285714286
2025,43,Anuradhapura,122.8,25.3714285714286
2025,43,Polonnaruwa,155.2,26.1142857142857
2025,43,Badulla,68.5,22.5571428571429
2025,43,Monaragala,56.5,25.1285714285714
2025,43,Ratnapura,99.9,25.1571428571429
2025,43,Kegalle,97.4,24.3285714285714
2025,44,Colombo,6.1,27.7571428571429
2025,44,Gampaha,4.7,27.0285714285714
2025,44,Kalutara,4.8,27.1571428571429
2025,44,Kandy,6,24.2
2025,44,Matale,17.3,25.3142857142857
2025,44,Nuwara Eliya,17.7,15.7857142857143
2025,44,Galle,4.6,27.3
2025,44,Matara,8.4,27.2857142857143
2025,44,Hambantota,2.5,28.3285714285714
2025,44,Jaffna,3.5,28.3142857142857
2025,44,Kilinochchi,7.1,28.1
2025,44,Mannar,0.4,28.4571428571429
2025,44,Vavuniya,2.1,27.5428571428571
2025,44,Mullaitivu,7.5,28
2025,44,Batticaloa,1.5,28.3
2025,44,Ampara,4.4,27.9428571428571
2025,44,Trincomalee,1.1,28.0857142857143
2025,44,Kurunegala,15.6,26.2714285714286
2025,44,Puttalam,13.3,27.7142857142857
2025,44,Anuradhapura,5.1,27.2714285714286
2025,44,Polonnaruwa,2.2,28.0142857142857
2025,44,Badulla,2.3,23.9571428571429
2025,44,Monaragala,3.3,26.7142857142857
2025,44,Ratnapura,14.7,26.9857142857143
2025,44,Kegalle,10.8,26.4857142857143
2025,45,Colombo,46.1,27.0428571428571
2025,45,Gampaha,29.8,26.2142857142857
2025,45,Kalutara,25.9,26.4714285714286
2025,45,Kandy,37.2,23.6
2025,45,Matale,31.5,24.4428571428571
2025,45,Nuwara Eliya,20.8,15.8857142857143
2025,45,Galle,14.6,27.0857142857143
2025,45,Matara,15,26.9
2025,45,Hambantota,23.9,28.1285714285714
2025,45,Jaffna,18.9,27.8857142857143
2025,45,Kilinochchi,33.4,27.3
2025,45,Mannar,10.8,28.0571428571429
2025,45,Vavuniya,34,26.3142857142857
2025,45,Mullaitivu,25,27.2714285714286
2025,45,Batticaloa,23.3,27.5285714285714
2025,45,Ampara,28.2,27.2571428571429
2025,45,Trincomalee,25.2,27.3714285714286
2025,45,Kurunegala,25.7,25.3857142857143
2025,45,Puttalam,19.3,26.9714285714286
2025,45,Anuradhapura,35.7,26.1428571428571
2025,45,Polonnaruwa,34.8,27.5285714285714
2025,45,Badulla,8.8,23.6142857142857
2025,45,Monaragala,59.4,26.4857142857143
2025,45,Ratnapura,54.2,25.9
2025,45,Kegalle,41.8,25.3285714285714
2025,46,Colombo,43.1,26.2
2025,46,Gampaha,50.5,25.8428571428571
2025,46,Kalutara,45.3,25.7428571428571
2025,46,Kandy,49.7,23.2857142857143
2025,46,Matale,48.7,23.9714285714286
2025,46,Nuwara Eliya,71.1,15.3285714285714
2025,46,Galle,67.8,26.0428571428571
2025,46,Matara,62.5,25.8857142857143
2025,46,Hambantota,105.6,26.2428571428571
2025,46,Jaffna,63.6,26.5285714285714
2025,46,Kilinochchi,108.5,26.0571428571429
2025,46,Mannar,55.3,26.9428571428571
2025,46,Vavuniya,87.1,24.9142857142857
2025,46,Mullaitivu,150.5,26.3
2025,46,Batticaloa,138,26.0285714285714
2025,46,Ampara,135.8,25.6428571428571
2025,46,Trincomalee,155.1,25.9142857142857
2025,46,Kurunegala,68.1,24.9142857142857
2025,46,Puttalam,46.9,25.8857142857143
2025,46,Anuradhapura,64,25.1
2025,46,Polonnaruwa,119.1,25.3714285714286
2025,46,Badulla,53.5,22.1571428571429
2025,46,Monaragala,83.1,24.8857142857143
2025,46,Ratnapura,78.8,25.4571428571429
2025,46,Kegalle,73.2,24.9142857142857
2025,47,Colombo,88.6,25.5857142857143
2025,47,Gampaha,134.8,25.3714285714286
2025,47,Kalutara,101.9,25.2142857142857
2025,47,Kandy,92.8,23.1142857142857
2025,47,Matale,172.2,23.9857142857143
2025,47,Nuwara Eliya,121.1,15.5142857142857
2025,47,Galle,116.5,25.4
2025,47,Matara,80.3,25.4285714285714
2025,47,Hambantota,96.9,25.7571428571429
2025,47,Jaffna,131.6,25.7428571428571
2025,47,Kilinochchi,155.8,25.4714285714286
2025,47,Mannar,112.2,26.0285714285714
2025,47,Vavuniya,116.5,24.5857142857143
2025,47,Mullaitivu,161.7,25.8714285714286
2025,47,Batticaloa,118.5,25.9857142857143
2025,47,Ampara,147.8,25.3714285714286
2025,47,Trincomalee,147.9,25.7142857142857
2025,47,Kurunegala,123.5,24.7142857142857
2025,47,Puttalam,109.7,25.4
2025,47,Anuradhapura,138.2,24.9142857142857
2025,47,Polonnaruwa,169.7,25.0714285714286
2025,47,Badulla,160.7,21.8571428571429
2025,47,Monaragala,155.5,24.1857142857143
2025,47,Ratnapura,91.5,25.3285714285714
2025,47,Kegalle,131,24.6571428571429
2025,48,Colombo,376.5,24.7857142857143
2025,48,Gampaha,475.4,24.1
2025,48,Kalutara,291,24.6
2025,48,Kandy,423.7,21.4285714285714
2025,48,Matale,584.9,22.3142857142857
2025,48,Nuwara Eliya,462.3,14.5571428571429
2025,48,Galle,244,24.6857142857143
2025,48,Matara,254.3,24.6714285714286
2025,48,Hambantota,165.6,25.2
2025,48,Jaffna,332.2,25.1142857142857
2025,48,Kilinochchi,489.8,24.6571428571429
2025,48,Mannar,394.8,25.1142857142857
2025,48,Vavuniya,491.8,23.6
2025,48,Mullaitivu,404.2,25.1571428571429
2025,48,Batticaloa,309.6,25.2285714285714
2025,48,Ampara,224.4,24.5857142857143
2025,48,Trincomalee,474.5,25.0142857142857
2025,48,Kurunegala,418.2,23.0285714285714
2025,48,Puttalam,491.9,24.3714285714286
2025,48,Anuradhapura,579.8,23.7142857142857
2025,48,Polonnaruwa,336.8,24.1714285714286
2025,48,Badulla,512.7,21.2857142857143
2025,48,Monaragala,232.3,23.3142857142857
2025,48,Ratnapura,334.2,24.1428571428571
2025,48,Kegalle,472.8,23.1285714285714
2025,49,Colombo,38.2,25.8857142857143
2025,49,Gampaha,50.6,25.5142857142857
2025,49,Kalutara,22.9,25.3285714285714
2025,49,Kandy,7.1,23.0571428571429
2025,49,Matale,8.9,24.4857142857143
2025,49,Nuwara Eliya,24,15.0428571428571
2025,49,Galle,42.3,25.5285714285714
2025,49,Matara,55,25.5428571428571
2025,49,Hambantota,25.7,26.1714285714286
2025,49,Jaffna,35.6,26.4
2025,49,Kilinochchi,32.5,26.0857142857143
2025,49,Mannar,10.4,26.9428571428571
2025,49,Vavuniya,19.8,25.3571428571429
2025,49,Mullaitivu,59.7,26.3857142857143
2025,49,Batticaloa,41.8,26.1
2025,49,Ampara,42.5,25.7571428571429
2025,49,Trincomalee,30.4,26.4
2025,49,Kurunegala,8.6,25.0285714285714
2025,49,Puttalam,33.9,25.8285714285714
2025,49,Anuradhapura,27.1,25.4285714285714
2025,49,Polonnaruwa,53.1,25.5571428571429
2025,49,Badulla,39.8,21.8571428571429
2025,49,Monaragala,41.4,24.9
2025,49,Ratnapura,25.9,25.4571428571429
2025,49,Kegalle,26.5,25.0857142857143
2025,50,Colombo,41.1,25.6
2025,50,Gampaha,64.9,25.3571428571429
2025,50,Kalutara,66.6,25.1
2025,50,Kandy,60.7,23.2
2025,50,Matale,33.6,23.7285714285714
2025,50,Nuwara Eliya,37.4,14.7428571428571
2025,50,Galle,52.8,25.1714285714286
2025,50,Matara,34.8,25.3428571428571
2025,50,Hambantota,56.7,26.1428571428571
2025,50,Jaffna,52.9,25.2571428571429
2025,50,Kilinochchi,114.3,25
2025,50,Mannar,48.4,25.8142857142857
2025,50,Vavuniya,63.7,23.9571428571429
2025,50,Mullaitivu,118.4,25.2428571428571
2025,50,Batticaloa,108.7,25.4142857142857
2025,50,Ampara,110.6,24.8857142857143
2025,50,Trincomalee,109.3,25.2285714285714
